jday	Time	u_ref	T_ref	d_ref	precip	q_par	T_canopy	d_canopy	p_atm	CO2_atm	T0	Tsurf	Troot	Zw	lai	A	Ec
332	8	0.8500000000000146	21.2	2.5149275296766027	0.003991101637936504	141	18.75407096380092	2.1596466847538065	77.44926265875492	399	19.134	19.134	19.134	10	1	-999	-999
332	8.5	0.8500000000000146	21.2	2.5139174172035927	0.004448162189546554	178.9	20.27301674134639	2.373696503033081	77.44926265875492	399	19.87	19.87	19.87	10	1	-999	-999
332	9	0.8500000000000146	20.6	2.423330302631757	0.004448162189546554	194.4	20.125825331556733	2.3530414327850333	77.44926265875492	399	20.067999999999998	20.067999999999998	20.067999999999998	10	1	-999	-999
332	9.5	0.8500000000000146	18.2	2.081559331002314	0.004448162189546554	205.4	20.110859382379765	2.346911621163273	77.44926265875492	399	19.704	19.704	19.704	10	1	-999	-999
332	10	0.8500000000000146	18.7	2.1495456297744813	0.004448162189546554	241.1	20.120820326192145	2.3495788994824647	77.44926265875492	399	19.87	19.87	19.87	10	1	-999	-999
332	10.5	0.8500000000000146	19.5	2.2613119162782263	0.004448162189546554	343.4	20.40054111844425	2.3918588512424837	77.44926265875492	399	19.672	19.672	19.672	10	1	-999	-999
332	11	0.8500000000000146	20.1	2.3486978143292743	0.004448162189546554	278.4	20.306150703550394	2.378992532277444	77.44926265875492	399	19.874	19.874	19.874	10	1	-999	-999
332	11.5	0.8500000000000146	20.1	2.3494057509758117	0.003991101637936504	339.2252132361097	20.866257972593278	2.463736383309559	77.44926265875492	399	18.619097976022587	18.619097976022587	18.619097976022587	10	1	-999	-999
332	12	0.8500000000000146	14.9	1.6934381460555734	0.007371336033761917	251.7	20.310982831240796	2.385373623409053	77.44926265875492	399	16.584	16.584	16.584	10	1	-999	-999
332	12.5	0.8500000000000146	16	1.817238611599034	0.004621229805166746	264.6	20.308803556306014	2.3845181583956725	77.44926265875492	399	17.238	17.238	17.238	10	1	-999	-999
332	13	0.8500000000000146	20	2.3356110001630497	0.004063382911469583	337.3	20.51692350702654	2.4118050810558227	77.44926265875492	399	16.572	16.572	16.572	10	1	-999	-999
332	13.5	0.8500000000000146	14.1	1.607472055733845	0.023187692216455166	273.8	20.23985233034956	2.3746017745726715	77.44926265875492	399	16.774	16.774	16.774	10	1	-999	-999
332	14	0.8500000000000146	16.2	1.8387349824367751	0.004063382911469583	224.5	20.250979268992985	2.3740376323061256	77.44926265875492	399	16.156	16.156	16.156	10	1	-999	-999
332	14.5	0.8500000000000146	15	1.7016413938246213	0.05425011813632677	178	19.903708702817507	2.3230481819804525	77.44926265875492	399	17.214	17.214	17.214	10	1	-999	-999
332	15	0.8500000000000146	15.1	1.7122813240411834	0.005885934795706029	154.2	19.632912817326535	2.2837720303083295	77.44926265875492	399	18.052	18.052	18.052	10	1	-999	-999
332	15.5	0.8500000000000146	16.3	1.8504933022731724	0.003991101637936504	157.3	20.009464276439154	2.338623241280803	77.44926265875492	399	18.541999999999998	18.541999999999998	18.541999999999998	10	1	-999	-999
332	16	0.8500000000000146	15	1.7023255395252241	0.039248410094844574	151.7	20.508423224186817	2.4126150628124927	77.44926265875492	399	18.6	18.6	18.6	10	1	-999	-999
332	16.5	0.8500000000000146	14.9	1.6907191284603011	0.0069577479567437825	124	20.062752141125667	2.346207999837959	77.44926265875492	399	18.92	18.92	18.92	10	1	-999	-999
332	17	0.8500000000000146	15.5	1.7598372020062596	0.015191053124656807	100.4216417381426	18.490027320132096	2.128646467142877	77.44926265875492	399	16.6675	16.6675	16.6675	10	1	-999	-999
332	17.5	0.8500000000000146	15.1	1.7148634311951612	0.00611580182998732	117.7	20.03641546395807	2.3444778652189275	77.44926265875492	399	19.263333333333335	19.263333333333335	19.263333333333335	10	1	-999	-999
332	18	0.8500000000000146	14.5	1.64996210781708	0.008802652106975178	118.1	20.42982578574872	2.4028516203096144	77.44926265875492	399	19.038333333333334	19.038333333333334	19.038333333333334	10	1	-999	-999
332	18.5	0.8500000000000146	14.4	1.6396592682357172	0.011859436369930547	118.7	19.842285112707625	2.3171973449969774	77.44926265875492	399	18.913333333333334	18.913333333333334	18.913333333333334	10	1	-999	-999
332	19	0.8500000000000146	14.6	1.6609879478531377	0.046319226089120716	113.9	19.864432135749606	2.32029887815636	77.44926265875492	399	18.92	18.92	18.92	10	1	-999	-999
332	19.5	0.8500000000000146	15.6	1.7706194222158411	0.059905096185325114	0.001	20.126176974396888	2.3571462312612015	77.44926265875492	399	18.938333333333333	18.938333333333333	18.938333333333333	10	1	-999	-999
332	20	0.8500000000000146	15.6	1.7704416670283885	4.183504540647611	0	21.106715972637343	2.5043342864936937	77.44926265875492	399	19.151666666666667	19.151666666666667	19.151666666666667	10	1	-999	-999
332	20.5	0.8500000000000146	14.8	1.6822223684833941	0.009951278020103238	0	20.07549983319584	2.350495955855037	77.44926265875492	399	19.836666666666666	19.836666666666666	19.836666666666666	10	1	-999	-999
332	21	0.8500000000000146	16.2	1.8405820291293284	0.005010866081657153	0.001	18.29444621457371	2.10243916828325	77.44926265875492	399	18.046666666666667	18.046666666666667	18.046666666666667	10	1	-999	-999
332	21.5	0.8500000000000146	19.3	2.2380659262892353	0.005083147355190232	0	18.17020000177336	2.0847823689522498	77.44926265875492	399	17.580000000000002	17.580000000000002	17.580000000000002	10	1	-999	-999
332	22	0.8500000000000146	19.9	2.323051387995708	0.005010866081657153	0.001	17.985837374718518	2.0603109587988295	77.44926265875492	399	17.81	17.81	17.81	10	1	-999	-999
332	22.5	0.8500000000000146	20.3	2.3791170403102035	0.005083147355190232	0	17.818194641594356	2.0361988731913847	77.44926265875492	399	17.351666666666667	17.351666666666667	17.351666666666667	10	1	-999	-999
332	23	0.8500000000000146	21	2.483980270585157	0.005083147355190232	0.003	17.46752649632362	1.9908799692356927	77.44926265875492	399	17.34	17.34	17.34	10	1	-999	-999
332	23.5	0.8500000000000146	21.5	2.5631403543445046	0.005010866081657153	0	17.639018753037348	2.01408981752577	77.44926265875492	399	17.958333333333332	17.958333333333332	17.958333333333332	10	1	-999	-999
333	0	0.85	16	1.8145031796698834	0	0	18.137389948016807	2.0790980202378107	77.449262658755	399	17.773333333333333	17.773333333333333	17.773333333333333	10	1	-999	-999
333	0.5	0.85	15.1	1.7121091835642515	0	0.001	17.539220966440887	2.0017616517011634	77.449262658755	399	17.663333333333334	17.663333333333334	17.663333333333334	10	1	-999	-999
333	1	0.85	14.8	1.6803650518063573	0	0	17.71448712790592	2.0253465378612265	77.449262658755	399	18.116666666666667	18.116666666666667	18.116666666666667	10	1	-999	-999
333	1.5	0.85	16	1.8146855417984935	0	0.004	18.251473762589924	2.0943033770227553	77.449262658755	399	17.813333333333333	17.813333333333333	17.813333333333333	10	1	-999	-999
333	2	0.85	19.9	2.3155930109097382	0	0	17.895526763735056	2.041125353695243	77.449262658755	399	17.671666666666667	17.671666666666667	17.671666666666667	10	1	-999	-999
333	2.5	0.85	21.6	2.5768035983250277	0	0.001	17.475493282221255	1.9911624738919957	77.449262658755	399	17.966666666666665	17.966666666666665	17.966666666666665	10	1	-999	-999
333	3	0.85	21.2	2.5164426983861174	0	0	18.19215800018258	2.0860214406800504	77.449262658755	399	18.218333333333334	18.218333333333334	18.218333333333334	10	1	-999	-999
333	3.5	0.85	22.9	2.7932011086245248	0	0	18.659615469415147	2.1491451955804575	77.449262658755	399	18.294999999999998	18.294999999999998	18.294999999999998	10	1	-999	-999
333	4	0.85	21.2	2.518210395213885	0	0	18.465002963485613	2.1239849331644596	77.449262658755	399	18.141666666666666	18.141666666666666	18.141666666666666	10	1	-999	-999
333	4.5	0.85	22.9	2.7937613174309077	0	0	18.089020650595216	2.073817205989978	77.449262658755	399	17.938333333333333	17.938333333333333	17.938333333333333	10	1	-999	-999
333	5	0.85	22.8	2.777440591823657	0	0	17.886369045945063	2.0480478023500273	77.449262658755	399	17.788333333333334	17.788333333333334	17.788333333333334	10	1	-999	-999
333	5.5	0.85	22.7	2.760648949093849	0	111.5	17.64951834400877	2.017637315069901	77.449262658755	399	17.586666666666666	17.586666666666666	17.586666666666666	10	1	-999	-999
333	6	0.85	23.4	2.8809457876514384	0	121.6	17.814812559541476	2.039339562264619	77.449262658755	399	17.901666666666667	17.901666666666667	17.901666666666667	10	1	-999	-999
333	6.5	0.85	22.2	2.676673921115925	0	121.2	17.361808092178713	1.980086711615244	77.449262658755	399	17.34166666666667	17.34166666666667	17.34166666666667	10	1	-999	-999
333	7	0.85	21.3	2.5342118486438023	0	122.1	17.658648449130258	2.019019257670414	77.449262658755	399	17.475	17.475	17.475	10	1	-999	-999
333	7.5	0.85	20.7	2.4424715449084804	0	131.4	16.343986934437876	1.8572438752199945	77.449262658755	399	17.24	17.24	17.24	10	1	-999	-999
333	8	0.85	20.5	2.4120609942276126	0	159.9	18.683100094132964	2.153693200535138	77.449262658755	399	18.543333333333333	18.543333333333333	18.543333333333333	10	1	-999	-999
333	8.5	0.85	21.3	2.5334496032511877	0	183.5	19.778755810297362	2.3057386756467735	77.449262658755	399	19.526666666666667	19.526666666666667	19.526666666666667	10	1	-999	-999
333	9	0.85	20.1	2.351529560915424	0	252.7	20.217808028015085	2.3688005142109607	77.449262658755	399	19.57	19.57	19.57	10	1	-999	-999
333	9.5	0.85	19.7	2.294644191644559	0	238.85132383681804	20.382777615044493	2.394110064336893	77.449262658755	399	19.303244896960585	19.303244896960585	19.303244896960585	10	1	-999	-999
333	10	0.85	21.2	2.5177053389773802	0	255.77881850079032	19.297301081156373	2.2373006553195873	77.449262658755	399	18.401016991059667	18.401016991059667	18.401016991059667	10	1	-999	-999
333	10.5	0.85	21	2.486973618973088	0	239.6925580883684	19.79824404251341	2.30846060418732	77.449262658755	399	18.575280019771604	18.575280019771604	18.575280019771604	10	1	-999	-999
333	11	0.85	20.1	2.351765539797604	0	325.6360857834482	20.037956471282534	2.342714045394527	77.449262658755	399	18.73446077194428	18.73446077194428	18.73446077194428	10	1	-999	-999
333	11.5	0.85	19.5	2.2658590948752066	0	322.97013217964763	20.920072357792684	2.4746661987075105	77.449262658755	399	18.967745439581627	18.967745439581627	18.967745439581627	10	1	-999	-999
333	12	0.85	15.7	1.780206364091431	0	299.80715867200195	21.946609763449143	2.635227715875693	77.449262658755	399	19.02826829974798	19.02826829974798	19.02826829974798	10	1	-999	-999
333	12.5	0.85	14.6	1.6581543507519332	0	305.56649362087404	21.279305359232154	2.5296189824357445	77.449262658755	399	18.96562926532774	18.96562926532774	18.96562926532774	10	1	-999	-999
333	13	0.85	20	2.3370181360201614	0	425.0889278237289	20.72745231586646	2.444859539787868	77.449262658755	399	17.983690915664585	17.983690915664585	17.983690915664585	10	1	-999	-999
333	13.5	0.85	14	1.5966005132075327	0	290.36807685990414	20.678539842452075	2.4395374516569466	77.449262658755	399	18.191367939526064	18.191367939526064	18.191367939526064	10	1	-999	-999
333	14	0.85	16.3	1.8510509597223759	0	240.63737583124396	21.192888310339704	2.5168998944794256	77.449262658755	399	18.33433972348888	18.33433972348888	18.33433972348888	10	1	-999	-999
333	14.5	0.85	14.4	1.632913053484321	0	247.0485259251726	21.284366219030023	2.5265865172693585	77.449262658755	399	18.85946235953271	18.85946235953271	18.85946235953271	10	1	-999	-999
333	15	0.85	14.3	1.622873214853748	0	209.44827552913068	20.63354483884593	2.4275362760469235	77.449262658755	399	18.989390602447124	18.989390602447124	18.989390602447124	10	1	-999	-999
333	15.5	0.85	14	1.5927525103638913	0	135.88167089361076	20.337870489891152	2.38479293060856	77.449262658755	399	19.238230018945057	19.238230018945057	19.238230018945057	10	1	-999	-999
333	16	0.85	13.9	1.5830862461888484	0	109.24783313327245	20.678544065267676	2.4364039511436775	77.449262658755	399	19.740297935749975	19.740297935749975	19.740297935749975	10	1	-999	-999
333	16.5	0.85	14.3	1.6254889065468738	0	104.65606831344961	20.52378662257552	2.4136915652460784	77.449262658755	399	20.117747591354103	20.117747591354103	20.117747591354103	10	1	-999	-999
333	17	0.85	14.6	1.6579876685695092	0	91.00738038982364	20.015983383029415	2.3392544228111603	77.449262658755	399	20.006658164217548	20.006658164217548	20.006658164217548	10	1	-999	-999
333	17.5	0.85	14.8	1.6796896639237984	0	107.6530052102627	20.51737964600653	2.41322952357388	77.449262658755	399	20.125908066990963	20.125908066990963	20.125908066990963	10	1	-999	-999
333	18	0.85	15.6	1.7677753392165987	0	116.93786038049677	20.690213951745903	2.438117528045831	77.449262658755	399	20.113157298670686	20.113157298670686	20.113157298670686	10	1	-999	-999
333	18.5	0.85	15.9	1.8020406877038007	0	102.7272877586943	20.37244173470528	2.3903657723886984	77.449262658755	399	20.14844319657959	20.14844319657959	20.14844319657959	10	1	-999	-999
333	19	0.85	15.9	1.8014970856863937	0	103.48246183821523	20.266918813794252	2.3742169659542895	77.449262658755	399	19.804282508494122	19.804282508494122	19.804282508494122	10	1	-999	-999
333	19.5	0.85	15.5	1.755774952342857	0	38.46602696641073	20.80407288423752	2.4547138674155766	77.449262658755	399	20.680674110297122	20.680674110297122	20.680674110297122	10	1	-999	-999
333	20	0.85	15	1.7007862116988675	0	25.684844657115637	20.814892905977494	2.4572436684425076	77.449262658755	399	20.126245270915966	20.126245270915966	20.126245270915966	10	1	-999	-999
333	20.5	0.85	16.4	1.860821000311445	0	38.14867171707208	19.24760630424829	2.2285382667076257	77.449262658755	399	18.36098086617611	18.36098086617611	18.36098086617611	10	1	-999	-999
333	21	0.85	14.8	1.67867658209996	0	18.23063269278149	20.216234192324197	2.3675676213596755	77.449262658755	399	19.612101035020356	19.612101035020356	19.612101035020356	10	1	-999	-999
333	21.5	0.85	20.5	2.40698144339741	0	49.58576478458589	18.827039434012477	2.168161137399447	77.449262658755	399	18.13220142831455	18.13220142831455	18.13220142831455	10	1	-999	-999
333	22	0.85	20.4	2.392173102144291	0	15.277399262003216	18.19194088472667	2.0831481972499617	77.449262658755	399	17.71750065469483	17.71750065469483	17.71750065469483	10	1	-999	-999
333	22.5	0.85	19.8	2.3052192711311355	0	18.908614034842753	18.213554658276713	2.086726115713366	77.449262658755	399	17.897157465604593	17.897157465604593	17.897157465604593	10	1	-999	-999
333	23	0.85	20.8	2.453367764144759	0	10.166354353740395	17.29894850792255	1.9695599203773801	77.449262658755	399	17.036543989077792	17.036543989077792	17.036543989077792	10	1	-999	-999
333	23.5	0.85	21.4	2.544934432687171	0	8.689540775109972	17.232700378539395	1.9602904149397926	77.449262658755	399	16.97639663683998	16.97639663683998	16.97639663683998	10	1	-999	-999
334	0	0.85	14.9	1.690039374061483	0	3.7400832311120835	17.623369621331907	2.0124402338444978	77.449262658755	399	17.250583854139457	17.250583854139457	17.250583854139457	10	1	-999	-999
334	0.5	0.85	15.5	1.7568346696463533	0	10.977112221212536	17.84979844167116	2.0414463277833215	77.449262658755	399	17.438422584245863	17.438422584245863	17.438422584245863	10	1	-999	-999
334	1	0.85	15.6	1.768664115153862	0	12.85717291834989	18.28481030322254	2.0987956294653762	77.449262658755	399	17.84819324724257	17.84819324724257	17.84819324724257	10	1	-999	-999
334	1.5	0.85	15.1	1.7131420264258426	0	3.078956229821754	17.732074759721574	2.0274188948880605	77.449262658755	399	17.34450382542384	17.34450382542384	17.34450382542384	10	1	-999	-999
334	2	0.85	21	2.4847286076821398	0	9.957016993933852	17.01497461732131	1.9350928003632897	77.449262658755	399	16.808383660892538	16.808383660892538	16.808383660892538	10	1	-999	-999
334	2.5	0.85	21	2.484978053381134	0	7.309467938303474	17.034751954729195	1.9377833695036528	77.449262658755	399	16.870590052248485	16.870590052248485	16.870590052248485	10	1	-999	-999
334	3	0.85	20.8	2.4550925381077007	0	7.6287767659707315	17.177903551925652	1.9561657142917948	77.449262658755	399	16.822326512091603	16.822326512091603	16.822326512091603	10	1	-999	-999
334	3.5	0.85	21	2.486724173274094	0	8.973664170035237	17.817488127419693	2.0383258507746653	77.449262658755	399	17.61313404388761	17.61313404388761	17.61313404388761	10	1	-999	-999
334	4	0.85	20.9	2.470739660290049	0	6.316283661675412	17.740342226932402	2.0277129865197563	77.449262658755	399	17.571831025337982	17.571831025337982	17.571831025337982	10	1	-999	-999
334	4.5	0.85	20.8	2.4553389343881213	0	12.815832087552998	17.56368368271838	2.00495341192922	77.449262658755	399	17.19623620386194	17.19623620386194	17.19623620386194	10	1	-999	-999
334	5	0.85	20.9	2.4697479927563184	0	11.406790876610005	18.086941129832685	2.0716621220846965	77.449262658755	399	17.70516527249377	17.70516527249377	17.70516527249377	10	1	-999	-999
334	5.5	0.85	20.6	2.4235736821941383	0	113.31478632981658	17.438456904860175	1.9875084927527091	77.449262658755	399	16.924405504317004	16.924405504317004	16.924405504317004	10	1	-999	-999
334	6	0.85	20.3	2.3793559554578545	0	112.06115519997202	17.8145443963542	2.0359670309809057	77.449262658755	399	17.423332737446277	17.423332737446277	17.423332737446277	10	1	-999	-999
334	6.5	0.85	21.3	2.5298924580856563	0	112.16758246938703	17.250918988169786	1.9631572573384815	77.449262658755	399	17.005201010168076	17.005201010168076	17.005201010168076	10	1	-999	-999
334	7	0.85	21.1	2.4987844052782116	0	113.71031465792262	17.716627654676945	2.022031049427984	77.449262658755	399	17.498983971795155	17.498983971795155	17.498983971795155	10	1	-999	-999
334	7.5	0.85	20.5	2.407948976888877	0	119.37748145214297	17.106549861543535	1.9453221653379218	77.449262658755	399	16.83571078255097	16.83571078255097	16.83571078255097	10	1	-999	-999
334	8	0.85	19.2	2.2221615251631954	0	131.62904681947106	18.905569166234617	2.1815193363050134	77.449262658755	399	18.42424442098774	18.42424442098774	18.42424442098774	10	1	-999	-999
334	8.5	0.85	19.6	2.2776951309132114	0	158.7488977119237	19.245519903857506	2.227765210356887	77.449262658755	399	18.478807873937676	18.478807873937676	18.478807873937676	10	1	-999	-999
334	9	0.85	20.5	2.4086746270074775	0	207.7111075096215	20.19482841471569	2.36347631470127	77.449262658755	399	19.380095175050382	19.380095175050382	19.380095175050382	10	1	-999	-999
334	9.5	0.85	20.8	2.4538605567055995	0	212.57951547098904	19.610614487271413	2.2790293021334747	77.449262658755	399	18.91051157015775	18.91051157015775	18.91051157015775	10	1	-999	-999
334	10	0.85	21	2.4847286076821398	0	253.19220671993662	19.366675267285693	2.2448958109770127	77.449262658755	399	18.249608499516054	18.249608499516054	18.249608499516054	10	1	-999	-999
334	10.5	0.85	20	2.333734819020233	0	371	20.365908386924968	2.3874485302273114	77.449262658755	399	19.806666666666665	19.806666666666665	19.806666666666665	10	1	-999	-999
334	11	0.85	19	2.1882298579322814	0	279.6	20.1977865118024	2.35859291334549	77.449262658755	399	19.136666666666667	19.136666666666667	19.136666666666667	10	1	-999	-999
334	11.5	0.85	19.6	2.272433279967952	0	362.2	21.09534538378638	2.4939579180504765	77.449262658755	399	19.45	19.45	19.45	10	1	-999	-999
334	12	0.85	14.4	1.6381783918268744	0	267.1	21.763619371716974	2.607476658011307	77.449262658755	399	19.745	19.745	19.745	10	1	-999	-999
334	12.5	0.85	14.9	1.6922485758576418	0	335.6	21.168865068086095	2.5139746037460178	77.449262658755	399	19.211666666666666	19.211666666666666	19.211666666666666	10	1	-999	-999
334	13	0.85	19.8	2.302439665900672	0	274.7	21.370281059294616	2.538076132054781	77.449262658755	399	19.21666666666667	19.21666666666667	19.21666666666667	10	1	-999	-999
334	13.5	0.85	13.1	1.503469681885563	0	190.1	21.503645635681558	2.564939257662439	77.449262658755	399	19.868333333333332	19.868333333333332	19.868333333333332	10	1	-999	-999
334	14	0.85	15.6	1.767242073654241	0	210.8	22.205486355659737	2.6757660128574456	77.449262658755	399	20.613333333333333	20.613333333333333	20.613333333333333	10	1	-999	-999
334	14.5	0.85	15.8	1.7900145239374354	0	183.4	22.092872550510357	2.657241380476264	77.449262658755	399	21.53	21.53	21.53	10	1	-999	-999
334	15	0.85	15.5	1.7559515718934398	0	193	20.70036187152711	2.4391906251366837	77.449262658755	399	20.84166666666667	20.84166666666667	20.84166666666667	10	1	-999	-999
334	15.5	0.85	15.3	1.733560490955561	0	136.4	20.409922468808276	2.3958369945730675	77.449262658755	399	20.811666666666667	20.811666666666667	20.811666666666667	10	1	-999	-999
334	16	0.85	15.3	1.733909225715359	0	133.8	21.008353314278892	2.4865696780406625	77.449262658755	399	20.996666666666666	20.996666666666666	20.996666666666666	10	1	-999	-999
334	16.5	0.85	15.4	1.745601930336366	0	123.3	20.25447253381737	2.373636166682728	77.449262658755	399	20.155	20.155	20.155	10	1	-999	-999
334	17	0.85	15.3	1.7363503690339448	0	120	19.877045554493062	2.3205688435033722	77.449262658755	399	20.328333333333333	20.328333333333333	20.328333333333333	10	1	-999	-999
334	17.5	0.85	15.7	1.7816375419542316	0	119.6	20.927387417216604	2.4765636090155687	77.449262658755	399	20.97	20.97	20.97	10	1	-999	-999
334	18	0.85	15.8	1.79307530113588	0	119.5	21.32003402315492	2.537148449855069	77.449262658755	399	20.915	20.915	20.915	10	1	-999	-999
334	18.5	0.85	15.3	1.7363503690339448	0	68.74	20.922816534661646	2.475912471904905	77.449262658755	399	22.218333333333334	22.218333333333334	22.218333333333334	10	1	-999	-999
334	19	0.85	15.1	1.7143470097643656	0	77.98	19.90247910913869	2.324526746800682	77.449262658755	399	20.268333333333334	20.268333333333334	20.268333333333334	10	1	-999	-999
334	19.5	0.85	14.8	1.6813781336301956	0	0	20.215027367805185	2.3700917050469625	77.449262658755	399	20.27166666666667	20.27166666666667	20.27166666666667	10	1	-999	-999
334	20	0.85	14.9	1.6924185144573465	0	0	20.710627264506357	2.444070134305106	77.449262658755	399	19.788333333333334	19.788333333333334	19.788333333333334	10	1	-999	-999
334	20.5	0.85	16.2	1.8398432104523073	0	0	18.511581024807672	2.130623671739015	77.449262658755	399	18.145	18.145	18.145	10	1	-999	-999
334	21	0.85	16.1	1.8277764363851359	0	0	18.238211837560915	2.093953890089961	77.449262658755	399	17.871666666666666	17.871666666666666	17.871666666666666	10	1	-999	-999
334	21.5	0.85	18.9	2.1822775505097285	0	0	18.018240636268146	2.0644512927153023	77.449262658755	399	17.16	17.16	17.16	10	1	-999	-999
334	22	0.85	21	2.485975836177111	0	0	17.550714005315793	2.003423100189759	77.449262658755	399	16.868333333333332	16.868333333333332	16.868333333333332	10	1	-999	-999
334	22.5	0.85	21.6	2.5768035983250277	0	0	17.117421331783767	1.9462930822276667	77.449262658755	399	16.231666666666666	16.231666666666666	16.231666666666666	10	1	-999	-999
334	23	0.85	19.9	2.319322199452723	0	0.011	17.569057225942203	2.0029457878365355	77.449262658755	399	16.328333333333333	16.328333333333333	16.328333333333333	10	1	-999	-999
334	23.5	0.85	20.6	2.4245472004436643	0	0.011	17.08067960778455	1.943741224933242	77.449262658755	399	16.418333333333333	16.418333333333333	16.418333333333333	10	1	-999	-999
335	0	0.85	15.3	1.7347810626148539	0	0.033	17.514465640889636	1.9990049656274516	77.449262658755	399	16.439999999999998	16.439999999999998	16.439999999999998	10	1	-999	-999
335	0.5	0.85	15.1	1.7126256049950468	0	0	17.40856611372467	1.9857442742389744	77.449262658755	399	16.258333333333333	16.258333333333333	16.258333333333333	10	1	-999	-999
335	1	0.85	14.7	1.6692270057895369	0	0.011	17.16733921417397	1.955956849166981	77.449262658755	399	16.003333333333334	16.003333333333334	16.003333333333334	10	1	-999	-999
335	1.5	0.85	14.3	1.6267967523934368	0	0.011	16.508349428155412	1.8758673490102329	77.449262658755	399	16.085	16.085	16.085	10	1	-999	-999
335	2	0.85	21.9	2.627110345564611	0	0	16.911108034264117	1.9232346165637721	77.449262658755	399	16.538333333333334	16.538333333333334	16.538333333333334	10	1	-999	-999
335	2.5	0.85	21.1	2.501545215689829	0	0	17.095523154337158	1.9464855123485207	77.449262658755	399	16.888333333333335	16.888333333333335	16.888333333333335	10	1	-999	-999
335	3	0.85	20.6	2.426250857380334	0	0.022	17.239297659377126	1.9651708032561186	77.449262658755	399	17.04	17.04	17.04	10	1	-999	-999
335	3.5	0.85	20.9	2.471979244707213	0	0	17.975408948225468	2.0593379397382674	77.449262658755	399	17.78	17.78	17.78	10	1	-999	-999
335	4	0.85	20.8	2.457556500911904	0	0	17.981099821829176	2.0608738039441357	77.449262658755	399	17.945	17.945	17.945	10	1	-999	-999
335	4.5	0.85	21.5	2.5649408543425385	0	0	18.05838278378053	2.070071706555662	77.449262658755	399	17.983333333333334	17.983333333333334	17.983333333333334	10	1	-999	-999
335	5	0.85	21.3	2.5342118486438023	0	9.28	18.233536244415184	2.093695843847388	77.449262658755	399	18.093333333333334	18.093333333333334	18.093333333333334	10	1	-999	-999
335	5.5	0.85	21	2.4879714017690655	0	120.6	17.925678450678113	2.0535685818215588	77.449262658755	399	17.705	17.705	17.705	10	1	-999	-999
335	6	0.85	20.6	2.426737616505097	0	120.2	16.882026523670493	1.921470985853021	77.449262658755	399	17.336666666666666	17.336666666666666	17.336666666666666	10	1	-999	-999
335	6.5	0.85	21.3	2.5334496032511877	0	120.1	17.123677556783736	1.9508665087756927	77.449262658755	399	16.695	16.695	16.695	10	1	-999	-999
335	7	0.85	21.8	2.6119048555650703	0	121.6	17.406947270009656	1.985747545619185	77.449262658755	399	16.755	16.755	16.755	10	1	-999	-999
335	7.5	0.85	20	2.3356110001630497	0	134	17.003629368136245	1.9339249731408497	77.449262658755	399	16.641666666666666	16.641666666666666	16.641666666666666	10	1	-999	-999
335	8	0.85	19.9	2.3207206451563427	0	159.5	18.155843929705217	2.0802154278042684	77.449262658755	399	17.633333333333333	17.633333333333333	17.633333333333333	10	1	-999	-999
335	8.5	0.85	21	2.4857263904781166	0	178.5	19.043531381947737	2.200915006258206	77.449262658755	399	18.165	18.165	18.165	10	1	-999	-999
335	9	0.85	19.9	2.322585239427835	0	102.4	20.03443717823948	2.342090248600382	77.449262658755	399	19.52166666666667	19.52166666666667	19.52166666666667	10	1	-999	-999
335	9.5	0.85	20.7	2.4410022417934365	0	275.8	19.6202844022887	2.2826836617632424	77.449262658755	399	18.875	18.875	18.875	10	1	-999	-999
335	10	0.85	20.5	2.411093460736145	0	353.1	19.696482612198665	2.2936747848200776	77.449262658755	399	18.303333333333335	18.303333333333335	18.303333333333335	10	1	-999	-999
335	10.5	0.85	20.3	2.3815061917867153	0	429.7	20.037003870127386	2.3429300178594925	77.449262658755	399	18.35333333333333	18.35333333333333	18.35333333333333	10	1	-999	-999
335	11	0.85	20.7	2.4410022417934365	0	277.9	19.8181051758362	2.3110006637847733	77.449262658755	399	18.456666666666667	18.456666666666667	18.456666666666667	10	1	-999	-999
335	11.5	0.85	20	2.3374871813058653	0	366.9	20.77465775459582	2.452474130587089	77.449262658755	399	18.688333333333333	18.688333333333333	18.688333333333333	10	1	-999	-999
335	12	0.85	14.3	1.6271237138550774	0	164.3	21.3314219917135	2.5387560486344256	77.449262658755	399	19.418333333333333	19.418333333333333	19.418333333333333	10	1	-999	-999
335	12.5	0.85	14.8	1.6807027457476367	0	410.7	20.48030268975345	2.4087061196945463	77.449262658755	399	17.671666666666667	17.671666666666667	17.671666666666667	10	1	-999	-999
335	13	0.85	19.9	2.3232844622796445	0	547.9	21.001040303076383	2.4872880578475383	77.449262658755	399	17.76	17.76	17.76	10	1	-999	-999
335	13.5	0.85	12.7	1.468014759043305	0	392.2	21.1586561617946	2.5147032212282103	77.449262658755	399	17.895	17.895	17.895	10	1	-999	-999
335	14	0.85	15.5	1.760190441107425	0	325.3	21.02568632654301	2.492972905618268	77.449262658755	399	17.796666666666667	17.796666666666667	17.796666666666667	10	1	-999	-999
335	14.5	0.85	15.6	1.7715081981531042	0	217.3	21.972497858801663	2.642140332804445	77.449262658755	399	20.293333333333333	20.293333333333333	20.293333333333333	10	1	-999	-999
335	15	0.85	15.9	1.8056647011531797	0	179.6	20.95536626977627	2.4818169551664626	77.449262658755	399	20.58	20.58	20.58	10	1	-999	-999
